Youth,Label,Date,Filename,Status
DakotaBrown,GT,2024-08-05,DakotaBrown GT 2024-08-05.docx,valid
DakotaBrown,GT,2024-08-08,DakotaBrown GT 2024-08-08.docx,valid
DakotaBrown,GT,2024-08-09,DakotaBrown GT 2024-08-09.docx,valid
DakotaBrown,GT,2024-08-20,DakotaBrown GT 2024-08-20.docx,valid
DakotaBrown,GT,2024-08-17,DakotaBrown GT 2024-08-17.docx,valid
DakotaBrown,GT,2024-08-24,DakotaBrown GT 2024-08-24.docx,valid
DakotaBrown,GT,2024-08-26,DakotaBrown GT 2024-08-26.docx,valid
DakotaBrown,GT,2024-08-31,DakotaBrown GT 2024-08-31.docx,valid
DakotaBrown,GT,2024-08-28,DakotaBrown GT 2024-08-28.pdf,misnamed
DakotaBrown,GT,2024-09-10,DakotaBrown GT 2024-09-10.docx,valid
DakotaBrown,GT,2024-09-08,DakotaBrown GT 2024-09-08.docx,valid
DakotaBrown,GT,2024-09-13,DakotaBrown GT 2024-09-13.docx,valid
DakotaBrown,GT,2024-09-14,DakotaBrown GT 2024-09-14.docx,valid
DakotaBrown,GT,2024-09-20,DakotaBrown GT 2024-09-20.docx,valid
DakotaBrown,GT,2024-09-22,DakotaBrown GT 2024-09-22.docx,valid
DakotaBrown,GT,2024-09-30,DakotaBrown GT 2024-09-30.docx,valid
DakotaBrown,GT,2024-09-28,DakotaBrown GT 2024-09-28.docx,valid
DakotaBrown,GT,2024-10-08,DakotaBrown GT 2024-10-08.docx,valid
DakotaBrown,GT,2024-10-02,DakotaBrown GT 2024-10-02.docx,valid
DakotaBrown,GT,2024-10-15,DakotaBrown GT 2024-10-15.docx,valid
DakotaBrown,GT,2024-10-09,DakotaBrown GT 2024-10-09.docx,valid
DakotaBrown,GT,2024-10-21,DakotaBrown GT 2024-10-21.docx,valid
DakotaBrown,GT,2024-10-22,DakotaBrown GT 2024-10-22.docx,valid
DakotaBrown,GT,2024-10-28,DakotaBrown GT 2024-10-28.docx,valid
DakotaBrown,GT,2024-10-24,DakotaBrown GT 2024-10-24.docx,valid
DakotaBrown,GT,2024-11-03,DakotaBrown GT 2024-11-03.docx,valid
DakotaBrown,GT,2024-11-02,DakotaBrown GT 2024-11-02.docx,valid
DakotaBrown,GT,2024-11-08,DakotaBrown GT 2024-11-08.docx,valid
DakotaBrown,GT,2024-11-07,DakotaBrown GT 2024-11-07.docx,valid
DakotaBrown,GT,2024-11-18,DakotaBrown GT 2024-11-18.docx,valid
DakotaBrown,GT,2024-11-15,GT DakotaBrown 2024-11-15.docx,misnamed
DakotaBrown,GT,2024-11-21,DakotaBrown GT 2024-11-21.docx,valid
DakotaBrown,GT,2024-11-26,DakotaBrown GT 2024-11-26.docx,valid
DakotaBrown,GT,2024-11-29,DakotaBrown GT 2024-11-29.docx,valid
DakotaBrown,GT,2024-12-03,DakotaBrown GT 2024-12-03.docx,valid
DakotaBrown,GT,2024-12-05,DakotaBrown GT 2024-12-05.docx,valid
DakotaBrown,GT,2024-12-10,DakotaBrown GT 2024-12-10.docx,valid
DakotaBrown,GT,2024-12-15,DakotaBrown GT 2024-12-15.docx,valid
DakotaBrown,GT,2024-12-13,DakotaBrown GT 2024-12-13.docx,valid
DakotaBrown,GT,2024-12-22,DakotaBrown GT 2024-12-22.docx,valid
DakotaBrown,GT,2024-12-18,DakotaBrown GT 2024-12-18.docx,valid
DakotaBrown,GT,2024-12-27,DakotaBrown GT 2024-12-27.docx,valid
DakotaBrown,GT,2024-12-28,DakotaBrown GT 2024-12-28.docx,valid
RowanGarcia,GT,2024-01-17,RowanGarcia GT 2024-01-17.docx,valid
RowanGarcia,GT,2024-01-14,RowanGarcia GT 2024-01-14.docx,valid
RowanGarcia,GT,2024-01-19,RowanGarcia GT 2024-01-19.docx,valid
RowanGarcia,GT,2024-01-22,RowanGarcia GT 2024-01-22.docx,valid
RowanGarcia,GT,2024-01-31,RowanGarcia GT 2024-01-31.docx,valid
RowanGarcia,GT,2024-02-01,RowanGarcia GT 2024-02-01.docx,valid
RowanGarcia,GT,2024-02-04,RowanGarcia GT 2024-02-04.docx,valid
RowanGarcia,GT,2024-02-03,RowanGarcia GT 2024-02-03.docx,valid
RowanGarcia,GT,2024-02-15,RowanGarcia GT 2024-02-15.docx,valid
RowanGarcia,GT,2024-02-13,RowanGarcia GT 2024-02-13.docx,valid
RowanGarcia,GT,2024-02-19,RowanGarcia GT 2024-02-19.docx,valid
RowanGarcia,GT,2024-02-21,RowanGarcia GT 2024-02-21.docx,valid
RowanGarcia,GT,2024-02-24,RowanGarcia GT 2024-02-24.docx,valid
RowanGarcia,GT,2024-02-29,RowanGarcia GT 2024-02-29.docx,valid
RowanGarcia,GT,2024-03-05,RowanGarcia GT 2024-03-05.docx,valid
RowanGarcia,GT,2024-03-06,RowanGarcia GT 2024-03-06.docx,valid
RowanGarcia,GT,2024-03-09,RowanGarcia GT 2024-03-09.docx,valid
RowanGarcia,GT,2024-03-12,RowanGarcia GT 2024-03-12.docx,valid
RowanGarcia,GT,2024-03-21,GT RowanGarcia 2024-03-21.docx,misnamed
RowanGarcia,GT,2024-03-19,RowanGarcia GT 2024-03-19.docx,valid
RowanGarcia,GT,2024-03-23,RowanGarcia GT 2024-03-23.docx,valid
RowanGarcia,GT,2024-03-26,,skipped
RowanGarcia,GT,2024-04-04,RowanGarcia GT 2024-04-04.docx,valid
RowanGarcia,GT,2024-04-01,RowanGarcia GT 2024-04-01.docx,valid
RowanGarcia,GT,2024-04-08,RowanGarcia GT 2024-04-08.docx,valid
RowanGarcia,GT,2024-04-10,RowanGarcia GT 2024-04-10.docx,valid
RowanGarcia,GT,2024-04-12,RowanGarcia GT 2024-04-12.docx,valid
RowanGarcia,GT,2024-04-14,RowanGarcia GT 2024-04-14.docx,valid
RowanGarcia,GT,2024-04-24,RowanGarcia GT 2024-04-24.docx,valid
RowanGarcia,GT,2024-04-21,RowanGarcia GT 2024-04-21.docx,valid
RowanGarcia,GT,2024-04-27,RowanGarcia GT 2024-04-27.docx,valid
RowanGarcia,GT,2024-05-01,RowanGarcia GT 2024-05-01.docx,valid
RowanGarcia,GT,2024-05-03,RowanGarcia GT 2024-05-03.docx,valid
RowanGarcia,GT,2024-05-06,RowanGarcia GT 2024-05-06.docx,valid
RowanGarcia,GT,2024-05-12,RowanGarcia GT 2024-05-12.docx,valid
RowanGarcia,GT,2024-05-13,RowanGarcia GT 2024-05-13.docx,valid
RowanGarcia,GT,2024-05-23,RowanGarcia GT 2024-05-23.docx,valid
RowanGarcia,GT,2024-05-18,RowanGarcia GT 2024-05-18.docx,valid
RowanGarcia,GT,2024-05-30,RowanGarcia GT 2024-05-30.docx,valid
RowanGarcia,GT,2024-05-25,RowanGarcia GT 2024-05-25.docx,valid
RowanGarcia,GT,2024-05-31,RowanGarcia GT 2024-05-31.docx,valid
RowanGarcia,GT,2024-06-01,RowanGarcia GT 2024-06-01.docx,valid
RowanGarcia,GT,2024-06-13,RowanGarcia GT 2024-06-13.docx,valid
RowanGarcia,GT,2024-06-11,RowanGarcia GT 2024-06-11.docx,valid
RowanGarcia,GT,2024-06-18,RowanGarcia GT 2024-06-18.docx,valid
RowanGarcia,GT,2024-06-15,RowanGarcia GT 2024-06-15.docx,valid
RowanGarcia,GT,2024-06-25,RowanGarcia GT 2024-06-25.pdf,misnamed
RowanGarcia,GT,2024-06-27,RowanGarcia GT 2024-06-27.docx,valid
RowanGarcia,GT,2024-07-02,RowanGarcia GT 2024-07-02.docx,valid
RowanGarcia,GT,2024-07-01,RowanGarcia GT 2024-07-01.docx,valid
RowanGarcia,GT,2024-07-07,RowanGarcia GT 2024-07-07.docx,valid
RowanGarcia,GT,2024-07-06,RowanGarcia GT 2024-07-06.docx,valid
RowanGarcia,GT,2024-07-18,RowanGarcia GT 2024-07-18.docx,valid
RowanGarcia,GT,2024-07-13,RowanGarcia GT 2024-07-13.docx,valid
RowanGarcia,GT,2024-07-25,RowanGarcia GT 2024-07-25.docx,valid
RowanGarcia,GT,2024-07-23,RowanGarcia GT 2024-07-23.docx,valid
RowanGarcia,GT,2024-07-30,GT RowanGarcia 2024-07-30.docx,misnamed
RowanGarcia,GT,2024-07-31,RowanGarcia GT 2024-07-31.docx,valid
RowanGarcia,GT,2024-08-06,RowanGarcia GT 2024-08-06.docx,valid
RowanGarcia,GT,2024-08-03,RowanGarcia GT 2024-08-03.docx,valid
RowanGarcia,GT,2024-08-10,RowanGarcia GT 2024-08-10.docx,valid
RowanGarcia,GT,2024-08-12,RowanGarcia GT 2024-08-12.docx,valid
RowanGarcia,GT,2024-08-19,RowanGarcia GT 2024-08-19.docx,valid
RowanGarcia,GT,2024-08-18,RowanGarcia GT 2024-08-18.docx,valid
RowanGarcia,GT,2024-08-29,RowanGarcia GT 2024-08-29.docx,valid
RowanGarcia,GT,2024-08-27,RowanGarcia GT 2024-08-27.docx,valid
RowanGarcia,GT,2024-09-03,RowanGarcia GT 2024-09-03.docx,valid
RowanGarcia,GT,2024-09-05,RowanGarcia GT 2024-09-05.docx,valid
RowanGarcia,GT,2024-09-09,RowanGarcia GT 2024-09-09.docx,valid
RowanGarcia,GT,2024-09-07,RowanGarcia GT 2024-09-07.docx,valid
RowanGarcia,GT,2024-09-18,RowanGarcia GT 2024-09-18.docx,valid
RowanGarcia,GT,2024-09-15,RowanGarcia GT 2024-09-15.docx,valid
RowanGarcia,GT,2024-09-21,RowanGarcia GT 2024-09-21.docx,valid
RowanGarcia,GT,2024-09-23,RowanGarcia GT 2024-09-23.docx,valid
RowanGarcia,GT,2024-09-27,RowanGarcia GT 2024-09-27.docx,valid
RowanGarcia,GT,2024-10-01,RowanGarcia GT 2024-10-01.docx,valid
RowanGarcia,GT,2024-10-06,RowanGarcia GT 2024-10-06.docx,valid
RowanGarcia,GT,2024-10-09,RowanGarcia GT 2024-10-09.docx,valid
RowanGarcia,GT,2024-10-16,RowanGarcia GT 2024-10-16.docx,valid
RowanGarcia,GT,2024-10-11,RowanGarcia GT 2024-10-11.docx,valid
RowanGarcia,GT,2024-10-21,RowanGarcia GT 2024-10-21.docx,valid
RowanGarcia,GT,2024-10-18,RowanGarcia GT 2024-10-18.docx,valid
RowanGarcia,GT,2024-10-30,RowanGarcia GT 2024-10-30.docx,valid
RowanGarcia,GT,2024-10-26,RowanGarcia GT 2024-10-26.docx,valid
RowanGarcia,GT,2024-11-04,RowanGarcia GT 2024-11-04.docx,valid
RowanGarcia,GT,2024-11-07,RowanGarcia GT 2024-11-07.docx,valid
RowanGarcia,GT,2024-11-09,RowanGarcia GT 2024-11-09.docx,valid
RowanGarcia,GT,2024-11-11,RowanGarcia GT 2024-11-11.docx,valid
RowanGarcia,GT,2024-11-21,RowanGarcia GT 2024-11-21.docx,valid
RowanGarcia,GT,2024-11-19,RowanGarcia GT 2024-11-19.docx,valid
RowanGarcia,GT,2024-11-28,RowanGarcia GT 2024-11-28.docx,valid
RowanGarcia,GT,2024-11-24,RowanGarcia GT 2024-11-24.docx,valid
RowanGarcia,GT,2024-11-29,GT RowanGarcia 2024-11-29.docx,misnamed
RowanGarcia,GT,2024-11-30,RowanGarcia GT 2024-11-30.docx,valid
RowanGarcia,GT,2024-12-09,RowanGarcia GT 2024-12-09.docx,valid
RowanGarcia,GT,2024-12-12,RowanGarcia GT 2024-12-12.docx,valid
RowanGarcia,GT,2024-12-18,RowanGarcia GT 2024-12-18.docx,valid
RowanGarcia,GT,2024-12-19,RowanGarcia GT 2024-12-19.docx,valid
RowanGarcia,GT,2024-12-24,RowanGarcia GT 2024-12-24.docx,valid
RowanGarcia,GT,2024-12-23,RowanGarcia GT 2024-12-23.docx,valid
RowanGarcia,GT,2025-01-02,RowanGarcia GT 2025-01-02.docx,valid
RowanGarcia,GT,2024-12-29,RowanGarcia GT 2024-12-29.docx,valid
HarperThomas,GT,2024-02-26,HarperThomas GT 2024-02-26.docx,valid
HarperThomas,GT,2024-02-25,HarperThomas GT 2024-02-25.docx,valid
HarperThomas,GT,2024-03-04,HarperThomasGT2024-03-04.docx,misnamed
HarperThomas,GT,2024-03-05,HarperThomas GT 2024-03-05.docx,valid
HarperThomas,GT,2024-03-09,HarperThomas GT 2024-03-09.docx,valid
HarperThomas,GT,2024-03-08,HarperThomas GT 2024-03-08.docx,valid
HarperThomas,GT,2024-03-21,HarperThomas GT 2024-03-21.docx,valid
HarperThomas,GT,2024-03-16,HarperThomas GT 2024-03-16.docx,valid
HarperThomas,GT,2024-03-23,HarperThomas GT 2024-03-23.docx,valid
HarperThomas,GT,2024-03-24,HarperThomas GT 2024-03-24.docx,valid
HarperThomas,GT,2024-03-30,HarperThomas GT 2024-03-30.docx,valid
HarperThomas,GT,2024-04-03,HarperThomas GT 2024-04-03.docx,valid
HarperThomas,GT,2024-04-06,HarperThomas GT 2024-04-06.docx,valid
HarperThomas,GT,2024-04-05,HarperThomas GT 2024-04-05.docx,valid
HarperThomas,GT,2024-04-14,HarperThomas GT 2024-04-14.docx,valid
HarperThomas,GT,2024-04-18,HarperThomas GT 2024-04-18.docx,valid
HarperThomas,GT,2024-04-22,HarperThomas GT 2024-04-22.docx,valid
HarperThomas,GT,2024-04-21,HarperThomas GT 2024-04-21.docx,valid
HarperThomas,GT,2024-04-26,HarperThomas GT 2024-04-26.pdf,misnamed
HarperThomas,GT,2024-04-30,HarperThomas GT 2024-04-30.docx,valid
HarperThomas,GT,2024-05-04,HarperThomas GT 2024-05-04.docx,valid
HarperThomas,GT,2024-05-07,HarperThomas GT 2024-05-07.pdf,misnamed
HarperThomas,GT,2024-05-14,HarperThomas GT 2024-05-14.docx,valid
HarperThomas,GT,2024-05-11,HarperThomas GT 2024-05-11.docx,valid
HarperThomas,GT,2024-05-20,HarperThomas GT 2024-05-20.docx,valid
HarperThomas,GT,2024-05-23,HarperThomas GT 2024-05-23.docx,valid
HarperThomas,GT,2024-05-30,HarperThomas GT 2024-05-30.docx,valid
HarperThomas,GT,2024-05-25,HarperThomas GT 2024-05-25.docx,valid
HarperThomas,GT,2024-05-31,HarperThomas GT 2024-05-31.docx,valid
HarperThomas,GT,2024-06-03,HarperThomas GT 2024-06-03.docx,valid
HarperThomas,GT,2024-06-12,HarperThomasGT2024-06-12.docx,misnamed
HarperThomas,GT,2024-06-08,HarperThomas GT 2024-06-08.docx,valid
HarperThomas,GT,2024-06-16,HarperThomas GT 2024-06-16.docx,valid
HarperThomas,GT,2024-06-15,HarperThomas GT 2024-06-15.docx,valid
HarperThomas,GT,2024-06-26,HarperThomas GT 2024-06-26.docx,valid
HarperThomas,GT,2024-06-27,HarperThomas GT 2024-06-27.docx,valid
HarperThomas,GT,2024-07-03,HarperThomas GT 2024-07-03.docx,valid
HarperThomas,GT,2024-07-02,HarperThomas GT 2024-07-02.docx,valid
HarperThomas,GT,2024-07-09,HarperThomas GT 2024-07-09.docx,valid
HarperThomas,GT,2024-07-10,HarperThomas GT 2024-07-10.docx,valid
HarperThomas,GT,2024-07-17,HarperThomas GT 2024-07-17.docx,valid
HarperThomas,GT,2024-07-14,HarperThomas GT 2024-07-14.docx,valid
HarperThomas,GT,2024-07-25,HarperThomas GT 2024-07-25.docx,valid
HarperThomas,GT,2024-07-24,HarperThomas GT 2024-07-24.docx,valid
HarperThomas,GT,2024-07-30,HarperThomas GT 2024-07-30.docx,valid
HarperThomas,GT,2024-07-29,HarperThomas GT 2024-07-29.docx,valid
HarperThomas,GT,2024-08-03,HarperThomas GT 2024-08-03.docx,valid
HarperThomas,GT,2024-08-08,HarperThomas GT 2024-08-08.docx,valid
HarperThomas,GT,2024-08-15,HarperThomas GT 2024-08-15.docx,valid
HarperThomas,GT,2024-08-12,HarperThomas GT 2024-08-12.docx,valid
HarperThomas,GT,2024-08-19,HarperThomas GT 2024-08-19.docx,valid
HarperThomas,GT,2024-08-17,HarperThomas GT 2024-08-17.docx,valid
HarperThomas,GT,2024-08-25,HarperThomas GT 2024-08-25.docx,valid
HarperThomas,GT,2024-08-24,HarperThomas GT 2024-08-24.docx,valid
HarperThomas,GT,2024-09-04,HarperThomas GT 2024-09-04.docx,valid
HarperThomas,GT,2024-09-03,HarperThomas GT 2024-09-03.docx,valid
HarperThomas,GT,2024-09-09,HarperThomas GT 2024-09-09.docx,valid
HarperThomas,GT,2024-09-07,HarperThomas GT 2024-09-07.docx,valid
HarperThomas,GT,2024-09-13,HarperThomas GT 2024-09-13.docx,valid
HarperThomas,GT,2024-09-14,HarperThomas GT 2024-09-14.pdf,misnamed
HarperThomas,GT,2024-09-20,HarperThomas GT 2024-09-20.docx,valid
HarperThomas,GT,2024-09-21,HarperThomas GT 2024-09-21.docx,valid
HarperThomas,GT,2024-09-27,HarperThomas GT 2024-09-27.docx,valid
HarperThomas,GT,2024-10-02,HarperThomas GT 2024-10-02.docx,valid
HarperThomas,GT,2024-10-10,HarperThomas GT 2024-10-10.docx,valid
HarperThomas,GT,2024-10-07,HarperThomas GT 2024-10-07.docx,valid
HarperThomas,GT,2024-10-16,HarperThomas GT 2024-10-16.docx,valid
HarperThomas,GT,2024-10-15,HarperThomas GT 2024-10-15.docx,valid
HarperThomas,GT,2024-10-24,HarperThomas GT 2024-10-24.docx,valid
HarperThomas,GT,2024-10-18,HarperThomas GT 2024-10-18.docx,valid
HarperThomas,GT,2024-10-30,HarperThomas GT 2024-10-30.docx,valid
HarperThomas,GT,2024-10-26,HarperThomas GT 2024-10-26.docx,valid
HarperThomas,GT,2024-11-06,HarperThomas GT 2024-11-06.docx,valid
HarperThomas,GT,2024-11-07,HarperThomas GT 2024-11-07.docx,valid
HarperThomas,GT,2024-11-12,HarperThomas GT 2024-11-12.docx,valid
HarperThomas,GT,2024-11-13,HarperThomas GT 2024-11-13.docx,valid
HarperThomas,GT,2024-11-20,HarperThomas GT 2024-11-20.docx,valid
HarperThomas,GT,2024-11-17,HarperThomas GT 2024-11-17.docx,valid
HarperThomas,GT,2024-11-28,HarperThomas GT 2024-11-28.docx,valid
HarperThomas,GT,2024-11-25,HarperThomas GT 2024-11-25.docx,valid
HarperThomas,GT,2024-12-01,HarperThomas GT 2024-12-01.docx,valid
HarperThomas,GT,2024-12-03,HarperThomas GT 2024-12-03.docx,valid
HarperThomas,GT,2024-12-06,HarperThomas GT 2024-12-06.docx,valid
HarperThomas,GT,2024-12-12,HarperThomas GT 2024-12-12.docx,valid
HarperThomas,GT,2024-12-14,HarperThomas GT 2024-12-14.docx,valid
HarperThomas,GT,2024-12-19,HarperThomas GT 2024-12-19.docx,valid
HarperThomas,GT,2024-12-26,HarperThomas GT 2024-12-26.docx,valid
HarperThomas,GT,2024-12-24,HarperThomas GT 2024-12-24.docx,valid
HarperThomas,GT,2024-12-28,HarperThomas GT 2024-12-28.docx,valid
HarperThomas,GT,2024-12-31,HarperThomas GT 2024-12-31.docx,valid
AlexMartin,GT,2024-01-05,AlexMartin GT 2024-01-05.docx,valid
AlexMartin,GT,2024-01-07,AlexMartin GT 2024-01-07.docx,valid
AlexMartin,GT,2024-01-12,,skipped
AlexMartin,GT,2024-01-14,AlexMartin GT 2024-01-14.docx,valid
AlexMartin,GT,2024-01-21,AlexMartin GT 2024-01-21.docx,valid
AlexMartin,GT,2024-01-16,AlexMartin GT 2024-01-16.docx,valid
AlexMartin,GT,2024-01-22,AlexMartin GT 2024-01-22.docx,valid
AlexMartin,GT,2024-01-24,AlexMartin GT 2024-01-24.docx,valid
AlexMartin,GT,2024-02-04,AlexMartin GT 2024-02-04.docx,valid
AlexMartin,GT,2024-02-02,AlexMartin GT 2024-02-02.docx,valid
AlexMartin,GT,2024-02-05,AlexMartin GT 2024-02-05.docx,valid
AlexMartin,GT,2024-02-09,AlexMartin GT 2024-02-09.docx,valid
AlexMartin,GT,2024-02-15,AlexMartin GT 2024-02-15.docx,valid
AlexMartin,GT,2024-02-12,AlexMartin GT 2024-02-12.docx,valid
AlexMartin,GT,2024-02-21,AlexMartin GT 2024-02-21.docx,valid
AlexMartin,GT,2024-02-22,AlexMartin GT 2024-02-22.docx,valid
AlexMartin,GT,2024-02-27,AlexMartin GT 2024-02-27.docx,valid
AlexMartin,GT,2024-03-03,AlexMartin GT 2024-03-03.docx,valid
AlexMartin,GT,2024-03-09,AlexMartin GT 2024-03-09.docx,valid
AlexMartin,GT,2024-03-08,AlexMartin GT 2024-03-08.docx,valid
AlexMartin,GT,2024-03-11,AlexMartin GT 2024-03-11.docx,valid
AlexMartin,GT,2024-03-14,AlexMartin GT 2024-03-14.docx,valid
AlexMartin,GT,2024-03-18,AlexMartin GT 2024-03-18.docx,valid
AlexMartin,GT,2024-03-20,AlexMartin GT 2024-03-20.pdf,misnamed
AlexMartin,GT,2024-03-30,AlexMartin GT 2024-03-30.docx,valid
AlexMartin,GT,2024-03-26,AlexMartin GT 2024-03-26.docx,valid
AlexMartin,GT,2024-04-02,AlexMartin GT 2024-04-02.docx,valid
AlexMartin,GT,2024-04-03,AlexMartin GT 2024-04-03.docx,valid
AlexMartin,GT,2024-04-09,AlexMartin GT 2024-04-09.docx,valid
AlexMartin,GT,2024-04-12,AlexMartin GT 2024-04-12.docx,valid
AlexMartin,GT,2024-04-18,AlexMartin GT 2024-04-18.docx,valid
AlexMartin,GT,2024-04-16,AlexMartin GT 2024-04-16.docx,valid
AlexMartin,GT,2024-04-24,AlexMartin GT 2024-04-24.docx,valid
AlexMartin,GT,2024-04-25,AlexMartin GT 2024-04-25.docx,valid
AlexMartin,GT,2024-05-01,AlexMartin GT 2024-05-01.docx,valid
AlexMartin,GT,2024-05-02,AlexMartin GT 2024-05-02.docx,valid
AlexMartin,GT,2024-05-09,AlexMartin GT 2024-05-09.docx,valid
AlexMartin,GT,2024-05-06,AlexMartin GT 2024-05-06.docx,valid
AlexMartin,GT,2024-05-13,AlexMartin GT 2024-05-13.docx,valid
AlexMartin,GT,2024-05-19,AlexMartin GT 2024-05-19.docx,valid
AlexMartin,GT,2024-05-21,AlexMartin GT 2024-05-21.docx,valid
AlexMartin,GT,2024-05-20,AlexMartin GT 2024-05-20.docx,valid
AlexMartin,GT,2024-06-01,AlexMartin GT 2024-06-01.docx,valid
AlexMartin,GT,2024-06-02,AlexMartin GT 2024-06-02.docx,valid
AlexMartin,GT,2024-06-05,AlexMartin GT 2024-06-05.docx,valid
AlexMartin,GT,2024-06-03,AlexMartin GT 2024-06-03.docx,valid
AlexMartin,GT,2024-06-10,AlexMartin GT 2024-06-10.docx,valid
AlexMartin,GT,2024-06-15,AlexMartin GT 2024-06-15.docx,valid
AlexMartin,GT,2024-06-21,AlexMartin GT 2024-06-21.docx,valid
AlexMartin,GT,2024-06-18,AlexMartin GT 2024-06-18.docx,valid
AlexMartin,GT,2024-06-30,AlexMartin GT 2024-06-30.docx,valid
AlexMartin,GT,2024-06-28,AlexMartin GT 2024-06-28.docx,valid
AlexMartin,GT,2024-07-07,AlexMartin GT 2024-07-07.docx,valid
AlexMartin,GT,2024-07-06,AlexMartin GT 2024-07-06.docx,valid
AlexMartin,GT,2024-07-10,AlexMartin GT 2024-07-10.docx,valid
AlexMartin,GT,2024-07-11,AlexMartin GT 2024-07-11.docx,valid
AlexMartin,GT,2024-07-21,AlexMartin GT 2024-07-21.docx,valid
AlexMartin,GT,2024-07-15,AlexMartin GT 2024-07-15.docx,valid
AlexMartin,GT,2024-07-23,AlexMartin GT 2024-07-23.docx,valid
AlexMartin,GT,2024-07-22,AlexMartin GT 2024-07-22.docx,valid
AlexMartin,GT,2024-07-31,AlexMartin GT 2024-07-31.docx,valid
AlexMartin,GT,2024-07-29,AlexMartin GT 2024-07-29.docx,valid
AlexMartin,GT,2024-08-11,AlexMartin GT 2024-08-11.docx,valid
AlexMartin,GT,2024-08-07,AlexMartin GT 2024-08-07.docx,valid
AlexMartin,GT,2024-08-12,AlexMartin GT 2024-08-12.docx,valid
AlexMartin,GT,2024-08-15,AlexMartin GT 2024-08-15.docx,valid
AlexMartin,GT,2024-08-20,AlexMartin GT 2024-08-20.docx,valid
AlexMartin,GT,2024-08-22,AlexMartin GT 2024-08-22.docx,valid
AlexMartin,GT,2024-08-28,AlexMartin GT 2024-08-28.docx,valid
AlexMartin,GT,2024-08-29,AlexMartin GT 2024-08-29.docx,valid
AlexMartin,GT,2024-09-06,AlexMartin GT 2024-09-06.docx,valid
AlexMartin,GT,2024-09-02,AlexMartin GT 2024-09-02.docx,valid
AlexMartin,GT,2024-09-12,AlexMartin GT 2024-09-12.docx,valid
AlexMartin,GT,2024-09-09,AlexMartin GT 2024-09-09.docx,valid
AlexMartin,GT,2024-09-18,AlexMartin GT 2024-09-18.docx,valid
AlexMartin,GT,2024-09-21,AlexMartin GT 2024-09-21.docx,valid
AlexMartin,GT,2024-09-23,AlexMartin GT 2024-09-23.docx,valid
AlexMartin,GT,2024-09-26,AlexMartin GT 2024-09-26.docx,valid
AlexMartin,GT,2024-10-02,AlexMartin GT 2024-10-02.docx,valid
AlexMartin,GT,2024-10-04,AlexMartin GT 2024-10-04.docx,valid
AlexMartin,GT,2024-10-12,AlexMartin GT 2024-10-12.docx,valid
AlexMartin,GT,2024-10-07,AlexMartin GT 2024-10-07.docx,valid
AlexMartin,GT,2024-10-16,AlexMartin GT 2024-10-16.docx,valid
AlexMartin,GT,2024-10-19,AlexMartin GT 2024-10-19.docx,valid
AlexMartin,GT,2024-10-27,AlexMartin GT 2024-10-27.docx,valid
AlexMartin,GT,2024-10-22,AlexMartin GT 2024-10-22.docx,valid
AlexMartin,GT,2024-11-01,AlexMartin GT 2024-11-01.docx,valid
AlexMartin,GT,2024-10-30,AlexMartin GT 2024-10-30.docx,valid
AlexMartin,GT,2024-11-08,AlexMartin GT 2024-11-08.docx,valid
AlexMartin,GT,2024-11-10,AlexMartin GT 2024-11-10.docx,valid
AlexMartin,GT,2024-11-14,AlexMartin GT 2024-11-14.docx,valid
AlexMartin,GT,2024-11-13,AlexMartin GT 2024-11-13.docx,valid
AlexMartin,GT,2024-11-18,AlexMartin GT 2024-11-18.docx,valid
AlexMartin,GT,2024-11-22,AlexMartin GT 2024-11-22.docx,valid
AlexMartin,GT,2024-11-27,AlexMartin GT 2024-11-27.docx,valid
AlexMartin,GT,2024-12-01,AlexMartin GT 2024-12-01.docx,valid
AlexMartin,GT,2024-12-07,AlexMartinGT2024-12-07.docx,misnamed
AlexMartin,GT,2024-12-04,AlexMartin GT 2024-12-04.docx,valid
AlexMartin,GT,2024-12-10,AlexMartin GT 2024-12-10.docx,valid
AlexMartin,GT,2024-12-12,AlexMartin GT 2024-12-12.docx,valid
AlexMartin,GT,2024-12-20,AlexMartin GT 2024-12-20.docx,valid
AlexMartin,GT,2024-12-19,AlexMartin GT 2024-12-19.docx,valid
AlexMartin,GT,2024-12-24,AlexMartin GT 2024-12-24.docx,valid
AlexMartin,GT,2024-12-25,AlexMartin GT 2024-12-25.docx,valid
AlexMartin,GT,2025-01-01,AlexMartin GT 2025-01-01.docx,valid
AlexMartin,GT,2024-12-30,,skipped
TaylorJohnson,GT,2024-03-02,TaylorJohnson GT 2024-03-02.docx,valid
TaylorJohnson,GT,2024-03-03,TaylorJohnson GT 2024-03-03.docx,valid
TaylorJohnson,GT,2024-03-04,TaylorJohnson GT 2024-03-04.docx,valid
TaylorJohnson,GT,2024-03-11,TaylorJohnson GT 2024-03-11.docx,valid
TaylorJohnson,GT,2024-03-07,TaylorJohnson GT 2024-03-07.docx,valid
TaylorJohnson,GT,2024-03-10,TaylorJohnson GT 2024-03-10.docx,valid
TaylorJohnson,GT,2024-03-13,TaylorJohnson GT 2024-03-13.docx,valid
TaylorJohnson,GT,2024-03-17,TaylorJohnson GT 2024-03-17.docx,valid
