Youth,Label,Date,Filename,Status
AlexMartin,GT,2024-02-11,AlexMartin GT 2024-02-11.docx,valid
AlexMartin,GT,2024-02-13,AlexMartin GT 2024-02-13.docx,valid
AlexMartin,GT,2024-02-10,AlexMartin GT 2024-02-10.docx,valid
AlexMartin,GT,2024-02-17,AlexMartin GT 2024-02-17.docx,valid
AlexMartin,GT,2024-02-16,AlexMartin GT 2024-02-16.docx,valid
AlexMartin,GT,2024-02-18,AlexMartin GT 2024-02-18.docx,valid
AlexMartin,GT,2024-02-29,AlexMartin GT 2024-02-29.docx,valid
AlexMartin,GT,2024-02-23,AlexMartin GT 2024-02-23.docx,valid
AlexMartin,GT,2024-02-27,AlexMartin GT 2024-02-27.docx,valid
AlexMartin,GT,2024-03-01,AlexMartin GT 2024-03-01.docx,valid
AlexMartin,GT,2024-03-07,AlexMartin GT 2024-03-07.docx,valid
AlexMartin,GT,2024-03-03,AlexMartin GT 2024-03-03.docx,valid
AlexMartin,GT,2024-03-13,AlexMartin GT 2024-03-13.docx,valid
AlexMartin,GT,2024-03-11,AlexMartin GT 2024-03-11.docx,valid
AlexMartin,GT,2024-03-08,AlexMartin GT 2024-03-08.docx,valid
AlexMartin,GT,2024-03-18,AlexMartin GT 2024-03-18.docx,valid
AlexMartin,GT,2024-03-19,AlexMartin GT 2024-03-19.docx,valid
AlexMartin,GT,2024-03-16,AlexMartin GT 2024-03-16.docx,valid
AlexMartin,GT,2024-03-22,,skipped
AlexMartin,GT,2024-03-23,AlexMartin GT 2024-03-23.pdf,misnamed
AlexMartin,GT,2024-03-25,AlexMartin GT 2024-03-25.docx,valid
AlexMartin,GT,2024-03-30,AlexMartin GT 2024-03-30.docx,valid
AlexMartin,GT,2024-04-02,AlexMartin GT 2024-04-02.docx,valid
AlexMartin,GT,2024-04-04,AlexMartin GT 2024-04-04.docx,valid
AlexMartin,GT,2024-04-08,AlexMartin GT 2024-04-08.docx,valid
AlexMartin,GT,2024-04-11,AlexMartin GT 2024-04-11.docx,valid
AlexMartin,GT,2024-04-09,AlexMartin GT 2024-04-09.docx,valid
AlexMartin,GT,2024-04-13,AlexMartin GT 2024-04-13.docx,valid
AlexMartin,GT,2024-04-17,AlexMartin GT 2024-04-17.docx,valid
AlexMartin,GT,2024-04-14,AlexMartin GT 2024-04-14.docx,valid
AlexMartin,GT,2024-04-25,AlexMartin GT 2024-04-25.docx,valid
AlexMartin,GT,2024-04-20,AlexMartin GT 2024-04-20.docx,valid
AlexMartin,GT,2024-04-23,AlexMartin GT 2024-04-23.docx,valid
AlexMartin,GT,2024-05-01,AlexMartin GT 2024-05-01.docx,valid
AlexMartin,GT,2024-04-27,AlexMartin GT 2024-04-27.docx,valid
AlexMartin,GT,2024-04-30,AlexMartin GT 2024-04-30.docx,valid
AlexMartin,GT,2024-05-05,AlexMartin GT 2024-05-05.docx,valid
AlexMartin,GT,2024-05-03,AlexMartin GT 2024-05-03.docx,valid
AlexMartin,GT,2024-05-07,AlexMartin GT 2024-05-07.docx,valid
AlexMartin,GT,2024-05-16,AlexMartin GT 2024-05-16.docx,valid
AlexMartin,GT,2024-05-15,AlexMartin GT 2024-05-15.docx,valid
AlexMartin,GT,2024-05-12,AlexMartin GT 2024-05-12.docx,valid
AlexMartin,GT,2024-05-22,AlexMartin GT 2024-05-22.docx,valid
AlexMartin,GT,2024-05-18,AlexMartin GT 2024-05-18.docx,valid
AlexMartin,GT,2024-05-23,AlexMartin GT 2024-05-23.docx,valid
AlexMartin,GT,2024-05-26,AlexMartin GT 2024-05-26.docx,valid
AlexMartin,GT,2024-05-28,AlexMartin GT 2024-05-28.docx,valid
AlexMartin,GT,2024-05-27,AlexMartin GT 2024-05-27.docx,valid
AlexMartin,GT,2024-06-01,AlexMartin GT 2024-06-01.docx,valid
AlexMartin,GT,2024-05-31,AlexMartin GT 2024-05-31.docx,valid
AlexMartin,GT,2024-06-05,AlexMartin GT 2024-06-05.docx,valid
AlexMartin,GT,2024-06-11,AlexMartin GT 2024-06-11.docx,valid
AlexMartin,GT,2024-06-13,AlexMartin GT 2024-06-13.docx,valid
AlexMartin,GT,2024-06-07,AlexMartin GT 2024-06-07.docx,valid
AlexMartin,GT,2024-06-15,AlexMartin GT 2024-06-15.docx,valid
AlexMartin,GT,2024-06-14,AlexMartin GT 2024-06-14.docx,valid
AlexMartin,GT,2024-06-19,AlexMartin GT 2024-06-19.docx,valid
AlexMartin,GT,2024-06-27,AlexMartin GT 2024-06-27.docx,valid
AlexMartin,GT,2024-06-21,AlexMartin GT 2024-06-21.docx,valid
AlexMartin,GT,2024-06-26,AlexMartin GT 2024-06-26.docx,valid
AlexMartin,GT,2024-07-04,AlexMartin GT 2024-07-04.docx,valid
AlexMartin,GT,2024-07-01,AlexMartin GT 2024-07-01.docx,valid
AlexMartin,GT,2024-06-29,AlexMartin GT 2024-06-29.docx,valid
AlexMartin,GT,2024-07-06,AlexMartin GT 2024-07-06.docx,valid
AlexMartin,GT,2024-07-08,AlexMartin GT 2024-07-08.docx,valid
AlexMartin,GT,2024-07-10,AlexMartin GT 2024-07-10.docx,valid
AlexMartin,GT,2024-07-14,AlexMartin GT 2024-07-14.docx,valid
AlexMartin,GT,2024-07-12,AlexMartin GT 2024-07-12.docx,valid
AlexMartin,GT,2024-07-18,GT AlexMartin 2024-07-18.docx,misnamed
AlexMartin,GT,2024-07-21,AlexMartin GT 2024-07-21.docx,valid
AlexMartin,GT,2024-07-22,AlexMartin GT 2024-07-22.docx,valid
AlexMartin,GT,2024-07-23,AlexMartin GT 2024-07-23.docx,valid
AlexMartin,GT,2024-07-31,AlexMartin GT 2024-07-31.docx,valid
AlexMartin,GT,2024-07-26,AlexMartin GT 2024-07-26.docx,valid
AlexMartin,GT,2024-08-01,AlexMartin GT 2024-08-01.docx,valid
AlexMartin,GT,2024-08-07,AlexMartin GT 2024-08-07.docx,valid
AlexMartin,GT,2024-08-08,AlexMartin GT 2024-08-08.docx,valid
AlexMartin,GT,2024-08-02,AlexMartin GT 2024-08-02.docx,valid
AlexMartin,GT,2024-08-15,AlexMartin GT 2024-08-15.docx,valid
AlexMartin,GT,2024-08-11,AlexMartin GT 2024-08-11.docx,valid
AlexMartin,GT,2024-08-13,AlexMartin GT 2024-08-13.docx,valid
AlexMartin,GT,2024-08-18,AlexMartin GT 2024-08-18.docx,valid
AlexMartin,GT,2024-08-17,AlexMartin GT 2024-08-17.docx,valid
AlexMartin,GT,2024-08-22,AlexMartin GT 2024-08-22.docx,valid
AlexMartin,GT,2024-08-29,AlexMartin GT 2024-08-29.docx,valid
AlexMartin,GT,2024-08-25,AlexMartin GT 2024-08-25.docx,valid
AlexMartin,GT,2024-08-28,AlexMartin GT 2024-08-28.docx,valid
AlexMartin,GT,2024-09-05,AlexMartin GT 2024-09-05.docx,valid
AlexMartin,GT,2024-09-04,AlexMartin GT 2024-09-04.docx,valid
AlexMartin,GT,2024-08-30,AlexMartin GT 2024-08-30.docx,valid
AlexMartin,GT,2024-09-08,AlexMartin GT 2024-09-08.docx,valid
AlexMartin,GT,2024-09-11,AlexMartin GT 2024-09-11.docx,valid
AlexMartin,GT,2024-09-10,AlexMartin GT 2024-09-10.docx,valid
AlexMartin,GT,2024-09-16,AlexMartin GT 2024-09-16.docx,valid
AlexMartin,GT,2024-09-13,AlexMartin GT 2024-09-13.docx,valid
AlexMartin,GT,2024-09-14,AlexMartin GT 2024-09-14.docx,valid
AlexMartin,GT,2024-09-25,AlexMartin GT 2024-09-25.docx,valid
AlexMartin,GT,2024-09-23,AlexMartin GT 2024-09-23.docx,valid
AlexMartin,GT,2024-09-20,AlexMartin GT 2024-09-20.docx,valid
AlexMartin,GT,2024-09-27,AlexMartin GT 2024-09-27.docx,valid
AlexMartin,GT,2024-09-28,AlexMartin GT 2024-09-28.docx,valid
AlexMartin,GT,2024-10-01,AlexMartin GT 2024-10-01.docx,valid
AlexMartin,GT,2024-10-07,AlexMartin GT 2024-10-07.docx,valid
AlexMartin,GT,2024-10-04,AlexMartin GT 2024-10-04.docx,valid
AlexMartin,GT,2024-10-08,AlexMartin GT 2024-10-08.docx,valid
AlexMartin,GT,2024-10-12,AlexMartin GT 2024-10-12.docx,valid
AlexMartin,GT,2024-10-13,AlexMartin GT 2024-10-13.docx,valid
AlexMartin,GT,2024-10-17,AlexMartin GT 2024-10-17.docx,valid
AlexMartin,GT,2024-10-18,AlexMartin GT 2024-10-18.docx,valid
AlexMartin,GT,2024-10-21,AlexMartin GT 2024-10-21.docx,valid
AlexMartin,GT,2024-10-23,AlexMartin GT 2024-10-23.docx,valid
AlexMartin,GT,2024-10-29,AlexMartin GT 2024-10-29.pdf,misnamed
AlexMartin,GT,2024-10-31,AlexMartin GT 2024-10-31.docx,valid
AlexMartin,GT,2024-10-25,AlexMartin GT 2024-10-25.docx,valid
AlexMartin,GT,2024-11-07,AlexMartin GT 2024-11-07.docx,valid
AlexMartin,GT,2024-11-01,AlexMartin GT 2024-11-01.docx,valid
AlexMartin,GT,2024-11-03,AlexMartin GT 2024-11-03.docx,valid
AlexMartin,GT,2024-11-12,AlexMartin GT 2024-11-12.docx,valid
AlexMartin,GT,2024-11-11,AlexMartin GT 2024-11-11.docx,valid
AlexMartin,GT,2024-11-13,AlexMartin GT 2024-11-13.docx,valid
AlexMartin,GT,2024-11-19,AlexMartin GT 2024-11-19.docx,valid
AlexMartin,GT,2024-11-17,AlexMartin GT 2024-11-17.docx,valid
AlexMartin,GT,2024-11-16,AlexMartin GT 2024-11-16.docx,valid
AlexMartin,GT,2024-11-26,AlexMartin GT 2024-11-26.docx,valid
AlexMartin,GT,2024-11-25,AlexMartin GT 2024-11-25.docx,valid
AlexMartin,GT,2024-11-23,AlexMartin GT 2024-11-23.docx,valid
AlexMartin,GT,2024-12-04,AlexMartin GT 2024-12-04.docx,valid
AlexMartin,GT,2024-11-29,AlexMartin GT 2024-11-29.docx,valid
AlexMartin,GT,2024-11-30,AlexMartin GT 2024-11-30.docx,valid
AlexMartin,GT,2024-12-09,AlexMartin GT 2024-12-09.docx,valid
AlexMartin,GT,2024-12-06,AlexMartin GT 2024-12-06.docx,valid
AlexMartin,GT,2024-12-07,AlexMartin GT 2024-12-07.docx,valid
AlexMartin,GT,2024-12-17,AlexMartin GT 2024-12-17.docx,valid
AlexMartin,GT,2024-12-19,AlexMartin GT 2024-12-19.docx,valid
AlexMartin,GT,2024-12-15,AlexMartin GT 2024-12-15.docx,valid
AlexMartin,GT,2024-12-21,AlexMartin GT 2024-12-21.docx,valid
AlexMartin,GT,2024-12-25,AlexMartin GT 2024-12-25.docx,valid
AlexMartin,GT,2024-12-24,AlexMartin GT 2024-12-24.docx,valid
AlexMartin,GT,2024-12-30,AlexMartin GT 2024-12-30.docx,valid
AlexMartin,GT,2024-12-29,AlexMartin GT 2024-12-29.docx,valid
AlexMartin,GT,2025-01-02,AlexMartin GT 2025-01-02.docx,valid
MorganWilson,GT,2024-02-29,MorganWilson GT 2024-02-29.docx,valid
MorganWilson,GT,2024-02-28,MorganWilson GT 2024-02-28.docx,valid
MorganWilson,GT,2024-02-27,MorganWilson GT 2024-02-27.docx,valid
MorganWilson,GT,2024-03-07,MorganWilson GT 2024-03-07.docx,valid
MorganWilson,GT,2024-03-09,MorganWilson GT 2024-03-09.docx,valid
MorganWilson,GT,2024-03-04,MorganWilson GT 2024-03-04.docx,valid
MorganWilson,GT,2024-03-16,MorganWilson GT 2024-03-16.docx,valid
MorganWilson,GT,2024-03-11,MorganWilson GT 2024-03-11.docx,valid
MorganWilson,GT,2024-03-12,MorganWilson GT 2024-03-12.docx,valid
MorganWilson,GT,2024-03-18,MorganWilson GT 2024-03-18.docx,valid
MorganWilson,GT,2024-03-21,MorganWilson GT 2024-03-21.docx,valid
MorganWilson,GT,2024-03-22,MorganWilson GT 2024-03-22.docx,valid
MorganWilson,GT,2024-03-27,MorganWilson GT 2024-03-27.docx,valid
MorganWilson,GT,2024-03-30,MorganWilson GT 2024-03-30.docx,valid
MorganWilson,GT,2024-03-28,MorganWilson GT 2024-03-28.docx,valid
MorganWilson,GT,2024-04-05,MorganWilson GT 2024-04-05.docx,valid
MorganWilson,GT,2024-04-04,MorganWilson GT 2024-04-04.docx,valid
MorganWilson,GT,2024-04-02,MorganWilson GT 2024-04-02.docx,valid
MorganWilson,GT,2024-04-12,MorganWilson GT 2024-04-12.docx,valid
MorganWilson,GT,2024-04-10,MorganWilson GT 2024-04-10.docx,valid
MorganWilson,GT,2024-04-07,MorganWilson GT 2024-04-07.docx,valid
MorganWilson,GT,2024-04-17,MorganWilson GT 2024-04-17.docx,valid
MorganWilson,GT,2024-04-19,MorganWilson GT 2024-04-19.docx,valid
MorganWilson,GT,2024-04-18,MorganWilson GT 2024-04-18.docx,valid
MorganWilson,GT,2024-04-22,MorganWilson GT 2024-04-22.docx,valid
MorganWilson,GT,2024-04-24,MorganWilson GT 2024-04-24.docx,valid
MorganWilson,GT,2024-04-23,MorganWilson GT 2024-04-23.docx,valid
MorganWilson,GT,2024-04-29,GT MorganWilson 2024-04-29.docx,misnamed
MorganWilson,GT,2024-05-02,MorganWilson GT 2024-05-02.docx,valid
MorganWilson,GT,2024-05-01,MorganWilson GT 2024-05-01.docx,valid
MorganWilson,GT,2024-05-05,MorganWilson GT 2024-05-05.docx,valid
MorganWilson,GT,2024-05-07,MorganWilson GT 2024-05-07.docx,valid
MorganWilson,GT,2024-05-06,MorganWilson GT 2024-05-06.docx,valid
MorganWilson,GT,2024-05-14,MorganWilson GT 2024-05-14.docx,valid
MorganWilson,GT,2024-05-15,MorganWilson GT 2024-05-15.pdf,misnamed
MorganWilson,GT,2024-05-12,MorganWilson GT 2024-05-12.docx,valid
MorganWilson,GT,2024-05-25,MorganWilson GT 2024-05-25.docx,valid
MorganWilson,GT,2024-05-23,MorganWilson GT 2024-05-23.docx,valid
MorganWilson,GT,2024-05-20,MorganWilson GT 2024-05-20.docx,valid
MorganWilson,GT,2024-06-01,MorganWilson GT 2024-06-01.docx,valid
MorganWilson,GT,2024-05-29,MorganWilson GT 2024-05-29.docx,valid
MorganWilson,GT,2024-05-27,MorganWilson GT 2024-05-27.docx,valid
MorganWilson,GT,2024-06-05,MorganWilson GT 2024-06-05.docx,valid
MorganWilson,GT,2024-06-04,MorganWilson GT 2024-06-04.docx,valid
MorganWilson,GT,2024-06-03,MorganWilson GT 2024-06-03.docx,valid
MorganWilson,GT,2024-06-09,MorganWilson GT 2024-06-09.docx,valid
MorganWilson,GT,2024-06-11,MorganWilson GT 2024-06-11.docx,valid
MorganWilson,GT,2024-06-10,MorganWilson GT 2024-06-10.docx,valid
MorganWilson,GT,2024-06-20,MorganWilson GT 2024-06-20.docx,valid
MorganWilson,GT,2024-06-19,MorganWilson GT 2024-06-19.docx,valid
MorganWilson,GT,2024-06-22,MorganWilson GT 2024-06-22.docx,valid
MorganWilson,GT,2024-06-27,MorganWilson GT 2024-06-27.docx,valid
MorganWilson,GT,2024-06-23,MorganWilson GT 2024-06-23.docx,valid
MorganWilson,GT,2024-06-24,MorganWilson GT 2024-06-24.docx,valid
MorganWilson,GT,2024-07-02,MorganWilson GT 2024-07-02.docx,valid
MorganWilson,GT,2024-07-05,MorganWilson GT 2024-07-05.docx,valid
MorganWilson,GT,2024-07-06,MorganWilson GT 2024-07-06.docx,valid
MorganWilson,GT,2024-07-07,MorganWilson GT 2024-07-07.docx,valid
MorganWilson,GT,2024-07-09,MorganWilson GT 2024-07-09.docx,valid
MorganWilson,GT,2024-07-08,MorganWilson GT 2024-07-08.docx,valid
MorganWilson,GT,2024-07-15,MorganWilson GT 2024-07-15.docx,valid
MorganWilson,GT,2024-07-16,MorganWilson GT 2024-07-16.docx,valid
MorganWilson,GT,2024-07-14,MorganWilson GT 2024-07-14.docx,valid
MorganWilson,GT,2024-07-27,MorganWilson GT 2024-07-27.docx,valid
MorganWilson,GT,2024-07-21,MorganWilson GT 2024-07-21.docx,valid
MorganWilson,GT,2024-07-24,MorganWilson GT 2024-07-24.docx,valid
MorganWilson,GT,2024-08-03,MorganWilson GT 2024-08-03.docx,valid
MorganWilson,GT,2024-07-30,MorganWilson GT 2024-07-30.docx,valid
MorganWilson,GT,2024-07-28,MorganWilson GT 2024-07-28.docx,valid
MorganWilson,GT,2024-08-04,MorganWilson GT 2024-08-04.docx,valid
MorganWilson,GT,2024-08-10,MorganWilson GT 2024-08-10.docx,valid
MorganWilson,GT,2024-08-07,MorganWilson GT 2024-08-07.docx,valid
MorganWilson,GT,2024-08-13,MorganWilson GT 2024-08-13.docx,valid
MorganWilson,GT,2024-08-16,MorganWilson GT 2024-08-16.docx,valid
MorganWilson,GT,2024-08-11,MorganWilson GT 2024-08-11.pdf,misnamed
MorganWilson,GT,2024-08-21,MorganWilson GT 2024-08-21.docx,valid
MorganWilson,GT,2024-08-20,MorganWilson GT 2024-08-20.docx,valid
MorganWilson,GT,2024-08-22,MorganWilson GT 2024-08-22.docx,valid
MorganWilson,GT,2024-08-31,MorganWilson GT 2024-08-31.docx,valid
MorganWilson,GT,2024-08-28,MorganWilsonGT2024-08-28.docx,misnamed
MorganWilson,GT,2024-08-26,MorganWilson GT 2024-08-26.docx,valid
MorganWilson,GT,2024-09-05,MorganWilson GT 2024-09-05.docx,valid
MorganWilson,GT,2024-09-06,MorganWilsonGT2024-09-06.docx,misnamed
MorganWilson,GT,2024-09-07,MorganWilson GT 2024-09-07.docx,valid
MorganWilson,GT,2024-09-14,MorganWilson GT 2024-09-14.docx,valid
MorganWilson,GT,2024-09-09,MorganWilson GT 2024-09-09.docx,valid
MorganWilson,GT,2024-09-10,MorganWilson GT 2024-09-10.docx,valid
MorganWilson,GT,2024-09-20,MorganWilson GT 2024-09-20.docx,valid
MorganWilson,GT,2024-09-21,MorganWilson GT 2024-09-21.pdf,misnamed
MorganWilson,GT,2024-09-15,MorganWilson GT 2024-09-15.docx,valid
MorganWilson,GT,2024-09-28,MorganWilson GT 2024-09-28.docx,valid
MorganWilson,GT,2024-09-26,MorganWilson GT 2024-09-26.docx,valid
MorganWilson,GT,2024-09-27,MorganWilson GT 2024-09-27.docx,valid
MorganWilson,GT,2024-09-29,MorganWilson GT 2024-09-29.docx,valid
MorganWilson,GT,2024-10-04,MorganWilson GT 2024-10-04.docx,valid
MorganWilson,GT,2024-10-01,MorganWilson GT 2024-10-01.docx,valid
MorganWilson,GT,2024-10-06,MorganWilson GT 2024-10-06.docx,valid
MorganWilson,GT,2024-10-08,MorganWilson GT 2024-10-08.docx,valid
MorganWilson,GT,2024-10-09,MorganWilson GT 2024-10-09.docx,valid
MorganWilson,GT,2024-10-19,MorganWilson GT 2024-10-19.docx,valid
MorganWilson,GT,2024-10-17,MorganWilson GT 2024-10-17.docx,valid
MorganWilson,GT,2024-10-15,MorganWilson GT 2024-10-15.docx,valid
MorganWilson,GT,2024-10-26,MorganWilson GT 2024-10-26.docx,valid
MorganWilson,GT,2024-10-20,MorganWilson GT 2024-10-20.docx,valid
MorganWilson,GT,2024-10-23,MorganWilson GT 2024-10-23.docx,valid
MorganWilson,GT,2024-10-27,MorganWilson GT 2024-10-27.docx,valid
MorganWilson,GT,2024-10-28,MorganWilson GT 2024-10-28.docx,valid
MorganWilson,GT,2024-10-29,MorganWilson GT 2024-10-29.docx,valid
MorganWilson,GT,2024-11-06,MorganWilson GT 2024-11-06.docx,valid
MorganWilson,GT,2024-11-08,MorganWilson GT 2024-11-08.docx,valid
MorganWilson,GT,2024-11-05,MorganWilson GT 2024-11-05.docx,valid
MorganWilson,GT,2024-11-16,MorganWilson GT 2024-11-16.docx,valid
MorganWilson,GT,2024-11-12,MorganWilson GT 2024-11-12.docx,valid
MorganWilson,GT,2024-11-10,MorganWilson GT 2024-11-10.docx,valid
MorganWilson,GT,2024-11-19,MorganWilson GT 2024-11-19.docx,valid
MorganWilson,GT,2024-11-23,MorganWilson GT 2024-11-23.docx,valid
MorganWilson,GT,2024-11-22,MorganWilson GT 2024-11-22.docx,valid
MorganWilson,GT,2024-11-29,MorganWilson GT 2024-11-29.docx,valid
MorganWilson,GT,2024-11-28,MorganWilson GT 2024-11-28.docx,valid
MorganWilson,GT,2024-11-30,MorganWilson GT 2024-11-30.docx,valid
MorganWilson,GT,2024-12-04,MorganWilson GT 2024-12-04.docx,valid
MorganWilson,GT,2024-12-01,MorganWilson GT 2024-12-01.docx,valid
MorganWilson,GT,2024-12-05,MorganWilson GT 2024-12-05.docx,valid
MorganWilson,GT,2024-12-13,MorganWilson GT 2024-12-13.docx,valid
MorganWilson,GT,2024-12-12,MorganWilson GT 2024-12-12.docx,valid
MorganWilson,GT,2024-12-10,MorganWilson GT 2024-12-10.docx,valid
MorganWilson,GT,2024-12-21,MorganWilson GT 2024-12-21.docx,valid
MorganWilson,GT,2024-12-15,MorganWilson GT 2024-12-15.docx,valid
MorganWilson,GT,2024-12-18,MorganWilson GT 2024-12-18.docx,valid
MorganWilson,GT,2024-12-26,MorganWilson GT 2024-12-26.docx,valid
MorganWilson,GT,2024-12-22,MorganWilson GT 2024-12-22.docx,valid
MorganWilson,GT,2024-12-23,MorganWilson GT 2024-12-23.docx,valid
MorganWilson,GT,2024-12-30,MorganWilson GT 2024-12-30.docx,valid
MorganWilson,GT,2025-01-04,MorganWilson GT 2025-01-04.docx,valid
MorganWilson,GT,2024-12-31,MorganWilson GT 2024-12-31.docx,valid
BlakeRobinson,GT,2024-02-03,BlakeRobinson GT 2024-02-03.docx,valid
BlakeRobinson,GT,2024-01-29,BlakeRobinson GT 2024-01-29.docx,valid
BlakeRobinson,GT,2024-02-11,BlakeRobinson GT 2024-02-11.docx,valid
BlakeRobinson,GT,2024-02-08,BlakeRobinson GT 2024-02-08.docx,valid
BlakeRobinson,GT,2024-02-16,BlakeRobinson GT 2024-02-16.docx,valid
BlakeRobinson,GT,2024-02-18,BlakeRobinson GT 2024-02-18.docx,valid
BlakeRobinson,GT,2024-02-24,BlakeRobinson GT 2024-02-24.docx,valid
BlakeRobinson,GT,2024-02-23,BlakeRobinson GT 2024-02-23.docx,valid
BlakeRobinson,GT,2024-03-02,BlakeRobinson GT 2024-03-02.docx,valid
BlakeRobinson,GT,2024-02-28,BlakeRobinson GT 2024-02-28.docx,valid
BlakeRobinson,GT,2024-03-09,BlakeRobinson GT 2024-03-09.docx,valid
BlakeRobinson,GT,2024-03-10,BlakeRobinson GT 2024-03-10.docx,valid
BlakeRobinson,GT,2024-03-14,BlakeRobinson GT 2024-03-14.docx,valid
BlakeRobinson,GT,2024-03-16,BlakeRobinson GT 2024-03-16.docx,valid
BlakeRobinson,GT,2024-03-19,BlakeRobinson GT 2024-03-19.docx,valid
BlakeRobinson,GT,2024-03-24,BlakeRobinson GT 2024-03-24.docx,valid
BlakeRobinson,GT,2024-03-28,BlakeRobinson GT 2024-03-28.docx,valid
BlakeRobinson,GT,2024-03-27,,skipped
BlakeRobinson,GT,2024-04-05,BlakeRobinson GT 2024-04-05.docx,valid
BlakeRobinson,GT,2024-04-04,BlakeRobinson GT 2024-04-04.docx,valid
BlakeRobinson,GT,2024-04-13,BlakeRobinson GT 2024-04-13.docx,valid
BlakeRobinson,GT,2024-04-11,BlakeRobinson GT 2024-04-11.docx,valid
BlakeRobinson,GT,2024-04-17,BlakeRobinson GT 2024-04-17.docx,valid
BlakeRobinson,GT,2024-04-19,BlakeRobinson GT 2024-04-19.docx,valid
BlakeRobinson,GT,2024-04-22,BlakeRobinson GT 2024-04-22.docx,valid
BlakeRobinson,GT,2024-04-26,BlakeRobinson GT 2024-04-26.docx,valid
BlakeRobinson,GT,2024-05-01,BlakeRobinson GT 2024-05-01.docx,valid
BlakeRobinson,GT,2024-05-04,BlakeRobinson GT 2024-05-04.docx,valid
BlakeRobinson,GT,2024-05-06,BlakeRobinson GT 2024-05-06.docx,valid
BlakeRobinson,GT,2024-05-08,BlakeRobinson GT 2024-05-08.docx,valid
BlakeRobinson,GT,2024-05-18,BlakeRobinson GT 2024-05-18.docx,valid
BlakeRobinson,GT,2024-05-17,BlakeRobinson GT 2024-05-17.docx,valid
BlakeRobinson,GT,2024-05-25,BlakeRobinson GT 2024-05-25.docx,valid
BlakeRobinson,GT,2024-05-22,BlakeRobinson GT 2024-05-22.docx,valid
BlakeRobinson,GT,2024-06-02,BlakeRobinson GT 2024-06-02.docx,valid
BlakeRobinson,GT,2024-05-28,BlakeRobinson GT 2024-05-28.docx,valid
BlakeRobinson,GT,2024-06-03,,skipped
BlakeRobinson,GT,2024-06-08,BlakeRobinson GT 2024-06-08.docx,valid
BlakeRobinson,GT,2024-06-10,BlakeRobinson GT 2024-06-10.docx,valid
BlakeRobinson,GT,2024-06-11,BlakeRobinson GT 2024-06-11.docx,valid
BlakeRobinson,GT,2024-06-19,BlakeRobinson GT 2024-06-19.docx,valid
BlakeRobinson,GT,2024-06-20,BlakeRobinson GT 2024-06-20.docx,valid
BlakeRobinson,GT,2024-06-24,BlakeRobinson GT 2024-06-24.docx,valid
BlakeRobinson,GT,2024-06-28,BlakeRobinson GT 2024-06-28.docx,valid
BlakeRobinson,GT,2024-07-06,GT BlakeRobinson 2024-07-06.docx,misnamed
BlakeRobinson,GT,2024-07-01,BlakeRobinson GT 2024-07-01.docx,valid
BlakeRobinson,GT,2024-07-13,BlakeRobinson GT 2024-07-13.docx,valid
BlakeRobinson,GT,2024-07-10,GT BlakeRobinson 2024-07-10.docx,misnamed
BlakeRobinson,GT,2024-07-17,BlakeRobinson GT 2024-07-17.docx,valid
BlakeRobinson,GT,2024-07-19,BlakeRobinson GT 2024-07-19.docx,valid
BlakeRobinson,GT,2024-07-25,BlakeRobinson GT 2024-07-25.docx,valid
BlakeRobinson,GT,2024-07-22,BlakeRobinson GT 2024-07-22.docx,valid
BlakeRobinson,GT,2024-07-29,BlakeRobinson GT 2024-07-29.pdf,misnamed
BlakeRobinson,GT,2024-08-01,BlakeRobinson GT 2024-08-01.docx,valid
BlakeRobinson,GT,2024-08-08,BlakeRobinson GT 2024-08-08.docx,valid
BlakeRobinson,GT,2024-08-10,BlakeRobinson GT 2024-08-10.docx,valid
BlakeRobinson,GT,2024-08-14,BlakeRobinson GT 2024-08-14.docx,valid
BlakeRobinson,GT,2024-08-15,BlakeRobinson GT 2024-08-15.docx,valid
BlakeRobinson,GT,2024-08-25,BlakeRobinson GT 2024-08-25.docx,valid
BlakeRobinson,GT,2024-08-21,BlakeRobinson GT 2024-08-21.docx,valid
BlakeRobinson,GT,2024-08-29,BlakeRobinson GT 2024-08-29.docx,valid
BlakeRobinson,GT,2024-08-30,BlakeRobinson GT 2024-08-30.docx,valid
BlakeRobinson,GT,2024-09-03,BlakeRobinson GT 2024-09-03.docx,valid
BlakeRobinson,GT,2024-09-06,BlakeRobinson GT 2024-09-06.docx,valid
BlakeRobinson,GT,2024-09-11,BlakeRobinson GT 2024-09-11.docx,valid
BlakeRobinson,GT,2024-09-13,BlakeRobinson GT 2024-09-13.docx,valid
BlakeRobinson,GT,2024-09-19,BlakeRobinson GT 2024-09-19.docx,valid
BlakeRobinson,GT,2024-09-20,BlakeRobinson GT 2024-09-20.docx,valid
